fecha,BroadDollar,BRL,EUR,GBP,TED
2022-11-01,136.470712044593,5.26803,1.01919,1.172735,
2022-12-01,133.608669930744,5.24544285714286,1.05906666666667,1.21801904761905,
2023-01-01,130.958819965307,5.192175,1.07769,1.223735,
2023-02-01,131.503498054437,5.18081578947369,1.07022631578947,1.2084,
2023-03-01,131.98076826742,5.20862608695652,1.0711347826087,1.21377826086957,
2023-04-01,130.341332139265,5.02152,1.0962,1.244575,
2023-05-01,130.761184451424,4.98127272727273,1.08670909090909,1.24837272727273,
2023-06-01,130.397960382268,4.85373333333333,1.08402857142857,1.26271904761905,
2023-07-01,129.034061923678,4.80048,1.10669,1.289345,
2023-08-01,131.00940957386,4.90122608695652,1.091,1.27062173913043,
2023-09-01,132.965081546817,4.938665,1.067175,1.238145,
2023-10-01,134.988998806334,5.05587142857143,1.05645714285714,1.21752380952381,
2023-11-01,132.502271732286,4.898025,1.08193,1.24374,
2023-12-01,130.984042176569,4.8998,1.09094,1.2657,
2024-01-01,131.414942634211,4.91824285714286,1.08989047619048,1.27012380952381,
2024-02-01,132.331558624818,4.960875,1.0793,1.262965,
2024-03-01,131.886569227085,4.97980476190476,1.08701904761905,1.27127619047619,
2024-04-01,133.508639203732,5.12998181818182,1.07239090909091,1.25171363636364,
2024-05-01,133.197695271968,5.13679090909091,1.08101363636364,1.26355454545455,
2024-06-01,135.22108832401,5.38609473684211,1.07632631578947,1.27156315789474,
2024-07-01,134.863613258422,5.54378181818182,1.08465909090909,1.28697272727273,
2024-08-01,134.023387943129,5.55174545454546,1.10201818181818,1.29452272727273,
2024-09-01,133.226676593845,5.537835,1.110425,1.321885,
2024-10-01,135.096274680457,5.62778181818182,1.08945,1.30432727272727,
2024-11-01,138.065058399581,5.79605789473684,1.06213157894737,1.27384210526316,
2024-12-01,139.447163555719,6.10097142857143,1.04723333333333,1.26471904761905,
2025-01-01,140.825691495418,6.01088095238095,1.03559047619048,1.23542857142857,
2025-02-01,139.775134966009,5.76383157894737,1.0413,1.25417894736842,
2025-03-01,137.990409415112,5.75807619047619,1.08131428571429,1.29126666666667,
2025-04-01,135.691889510762,5.79054545454546,1.12317727272727,1.31442727272727,
2025-05-01,133.726537541334,5.66642857142857,1.12736666666667,1.33580952380952,
2025-06-01,131.815560823289,5.545775,1.153365,1.35773,
2025-07-01,131.28960629737,5.53320454545455,1.16708181818182,1.34887727272727,
2025-08-01,131.795856190327,5.44546666666667,1.16474761904762,1.34557619047619,
2025-09-01,131.198195315147,5.36298571428572,1.17387142857143,1.3506380952381,
2025-10-01,131.999117310273,5.38315454545455,1.16407272727273,1.33569545454545,
2025-11-01,132.716069368201,5.34148333333333,1.15581111111111,1.31388333333333,
2025-12-01,131.372275926678,5.45570909090909,1.17103636363636,1.33871818181818,
