"horizon","response","shock","contribution"
10,"IPC_yoy","Cred_Real_Total",0.116601522985248
10,"IPC_yoy","IMAEP_yoy",0.003234087474752
10,"IPC_yoy","IPC_yoy",0.723996745515608
11,"IPC_yoy","VIX",0.0111973043196901
11,"IPC_yoy","SP500",0.00342492380953358
11,"IPC_yoy","DXY",0.0213051960701295
11,"IPC_yoy","US_10Y",0.087000303269247
11,"IPC_yoy","FFER",0.00507169616785499
11,"IPC_yoy","Selic_rate",0.0140689313302847
11,"IPC_yoy","d_ToT",0.0209279008406446
11,"IPC_yoy","FCI_ENDO_AVG",0.00473382734694648
11,"IPC_yoy","Cred_Real_Total",0.114803270762663
11,"IPC_yoy","IMAEP_yoy",0.00345674074675185
11,"IPC_yoy","IPC_yoy",0.714009905336254
12,"IPC_yoy","VIX",0.0122773468035475
12,"IPC_yoy","SP500",0.00349228261710283
12,"IPC_yoy","DXY",0.0243645598457776
12,"IPC_yoy","US_10Y",0.0903471733212276
12,"IPC_yoy","FFER",0.0056154314087819
12,"IPC_yoy","Selic_rate",0.0137520230192683
12,"IPC_yoy","d_ToT",0.0232370623298824
12,"IPC_yoy","FCI_ENDO_AVG",0.00493750240888049
12,"IPC_yoy","Cred_Real_Total",0.113339865032759
12,"IPC_yoy","IMAEP_yoy",0.00366788087725055
12,"IPC_yoy","IPC_yoy",0.704968872335521
13,"IPC_yoy","VIX",0.0132393089355018
13,"IPC_yoy","SP500",0.00358365301392679
13,"IPC_yoy","DXY",0.0272200126657427
13,"IPC_yoy","US_10Y",0.0930057191205643
13,"IPC_yoy","FFER",0.00604933032726187
13,"IPC_yoy","Selic_rate",0.0135194375235295
13,"IPC_yoy","d_ToT",0.0252482712227742
13,"IPC_yoy","FCI_ENDO_AVG",0.00515419151602056
13,"IPC_yoy","Cred_Real_Total",0.112154506869446
13,"IPC_yoy","IMAEP_yoy",0.00385036087892599
13,"IPC_yoy","IPC_yoy",0.696975207926306
14,"IPC_yoy","VIX",0.0140978239154522
14,"IPC_yoy","SP500",0.00370081421463862
14,"IPC_yoy","DXY",0.0298504866716494
14,"IPC_yoy","US_10Y",0.0950927541980751
14,"IPC_yoy","FFER",0.00635612706796322
14,"IPC_yoy","Selic_rate",0.0133541823948244
14,"IPC_yoy","d_ToT",0.0269393227815998
14,"IPC_yoy","FCI_ENDO_AVG",0.00537010662887371
14,"IPC_yoy","Cred_Real_Total",0.111199776521438
14,"IPC_yoy","IMAEP_yoy",0.00399579448353656
14,"IPC_yoy","IPC_yoy",0.690042811121949
15,"IPC_yoy","VIX",0.0148659855911133
15,"IPC_yoy","SP500",0.00384543757414045
15,"IPC_yoy","DXY",0.0322513265037004
15,"IPC_yoy","US_10Y",0.0967121419656508
15,"IPC_yoy","FFER",0.0065410567454325
15,"IPC_yoy","Selic_rate",0.0132396413833373
15,"IPC_yoy","d_ToT",0.028309521610424
15,"IPC_yoy","FCI_ENDO_AVG",0.00557623545968746
15,"IPC_yoy","Cred_Real_Total",0.110434949115189
15,"IPC_yoy","IMAEP_yoy",0.00410228297374713
15,"IPC_yoy","IPC_yoy",0.684121421077577
16,"IPC_yoy","VIX",0.0155550408053273
16,"IPC_yoy","SP500",0.00401893926591721
16,"IPC_yoy","DXY",0.0344287515964768
16,"IPC_yoy","US_10Y",0.0979537808926741
16,"IPC_yoy","FFER",0.00662518223967468
16,"IPC_yoy","Selic_rate",0.0131607161983108
16,"IPC_yoy","d_ToT",0.0293755995725008
16,"IPC_yoy","FCI_ENDO_AVG",0.00576716729845985
16,"IPC_yoy","Cred_Real_Total",0.109824614074152
16,"IPC_yoy","IMAEP_yoy",0.00417242762540576
16,"IPC_yoy","IPC_yoy",0.679117780431101
17,"IPC_yoy","VIX",0.016174464678159
17,"IPC_yoy","SP500",0.00422232959605916
17,"IPC_yoy","DXY",0.0363958053282483
17,"IPC_yoy","US_10Y",0.0988936922529736
17,"IPC_yoy","FFER",0.00663854416040444
17,"IPC_yoy","Selic_rate",0.0131045910174217
17,"IPC_yoy","d_ToT",0.0301670799712178
17,"IPC_yoy","FCI_ENDO_AVG",0.00594013121495565
17,"IPC_yoy","Cred_Real_Total",0.109337984210661
17,"IPC_yoy","IMAEP_yoy",0.00421166256586544
17,"IPC_yoy","IPC_yoy",0.674913715004034
18,"IPC_yoy","VIX",0.0167321969816952
18,"IPC_yoy","SP500",0.00445607596287902
18,"IPC_yoy","DXY",0.0381694565290178
18,"IPC_yoy","US_10Y",0.0995948702383817
18,"IPC_yoy","FFER",0.00661407696006053
18,"IPC_yoy","Selic_rate",0.0130611740628313
18,"IPC_yoy","d_ToT",0.0307216089612858
18,"IPC_yoy","FCI_ENDO_AVG",0.00609422478306108
18,"IPC_yoy","Cred_Real_Total",0.1089485503982
18,"IPC_yoy","IMAEP_yoy",0.00422691803134154
18,"IPC_yoy","IPC_yoy",0.671380847091246
19,"IPC_yoy","VIX",0.017234923976077
19,"IPC_yoy","SP500",0.00472000983848355
19,"IPC_yoy","DXY",0.039768581165028
19,"IPC_yoy","US_10Y",0.100108603674524
19,"IPC_yoy","FFER",0.0065828069267713
19,"IPC_yoy","Selic_rate",0.0130232592163647
19,"IPC_yoy","d_ToT",0.0310806877540296
19,"IPC_yoy","FCI_ENDO_AVG",0.00622980999102393
19,"IPC_yoy","Cred_Real_Total",0.10863386519911
19,"IPC_yoy","IMAEP_yoy",0.00422558654523041
19,"IPC_yoy","IPC_yoy",0.668391865713358
20,"IPC_yoy","VIX",0.017688348210828
20,"IPC_yoy","SP500",0.00501328488353294
20,"IPC_yoy","DXY",0.0412126001228173
20,"IPC_yoy","US_10Y",0.100476037182608
20,"IPC_yoy","FFER",0.00657052643941555
20,"IPC_yoy","Selic_rate",0.0129864522801409
20,"IPC_yoy","d_ToT",0.0312860700923966
20,"IPC_yoy","FCI_ENDO_AVG",0.00634805226087678
20,"IPC_yoy","Cred_Real_Total",0.108375334864177
20,"IPC_yoy","IMAEP_yoy",0.00421476214319954
20,"IPC_yoy","IPC_yoy",0.665828531520007
21,"IPC_yoy","VIX",0.0180974189611156
21,"IPC_yoy","SP500",0.00533438809465645
21,"IPC_yoy","DXY",0.0425205941308546
21,"IPC_yoy","US_10Y",0.100729793762709
21,"IPC_yoy","FFER",0.00659591114356176
21,"IPC_yoy","Selic_rate",0.0129489108552578
21,"IPC_yoy","d_ToT",0.0313769685790626
21,"IPC_yoy","FCI_ENDO_AVG",0.00645057889474437
21,"IPC_yoy","Cred_Real_Total",0.108157959285094
21,"IPC_yoy","IMAEP_yoy",0.00420071994013668
21,"IPC_yoy","IPC_yoy",0.663586756352808
22,"IPC_yoy","VIX",0.0184665135640675
22,"IPC_yoy","SP500",0.00568119797642693
22,"IPC_yoy","DXY",0.0437107562548862
22,"IPC_yoy","US_10Y",0.100895532145749
22,"IPC_yoy","FFER",0.0066698976381992
22,"IPC_yoy","Selic_rate",0.0129109499961927
22,"IPC_yoy","d_ToT",0.0313881067580902
22,"IPC_yoy","FCI_ENDO_AVG",0.0065392345891878
22,"IPC_yoy","Cred_Real_Total",0.107970000740377
22,"IPC_yoy","IMAEP_yoy",0.00418860241812371
22,"IPC_yoy","IPC_yoy",0.661579207918699
23,"IPC_yoy","VIX",0.018799569998671
23,"IPC_yoy","SP500",0.00605107986341114
23,"IPC_yoy","DXY",0.0448000764003672
23,"IPC_yoy","US_10Y",0.100993356715376
23,"IPC_yoy","FFER",0.00679605513435307
23,"IPC_yoy","Selic_rate",0.0128745660812852
23,"IPC_yoy","d_ToT",0.0313485728030279
23,"IPC_yoy","FCI_ENDO_AVG",0.00661591367864077
23,"IPC_yoy","Cred_Real_Total",0.107802588137783
23,"IPC_yoy","IMAEP_yoy",0.00418227738547434
23,"IPC_yoy","IPC_yoy",0.659735943801611
24,"IPC_yoy","VIX",0.0191001767116737
24,"IPC_yoy","SP500",0.0064410061349159
24,"IPC_yoy","DXY",0.0458041803269432
24,"IPC_yoy","US_10Y",0.101039034550598
24,"IPC_yoy","FFER",0.00697165278568808
24,"IPC_yoy","Selic_rate",0.0128429281257146
24,"IPC_yoy","d_ToT",0.0312813725569947
24,"IPC_yoy","FCI_ENDO_AVG",0.00668245120766462
24,"IPC_yoy","Cred_Real_Total",0.107649278214145
24,"IPC_yoy","IMAEP_yoy",0.00418433173370315
24,"IPC_yoy","IPC_yoy",0.658003587651959
