"shock","response","horizon","irf_val","lower","upper"
"US_10Y","FCI_ENDO_AVG",11,-0.013591945733818,-0.0456355680599474,0.0341901216125648
"US_10Y","FCI_ENDO_AVG",12,-0.0124057625484079,-0.0469586579179801,0.0367101943244878
"US_10Y","FCI_ENDO_AVG",13,-0.0114132762273802,-0.0478163924589876,0.0392898683177409
"US_10Y","FCI_ENDO_AVG",14,-0.0106296069832754,-0.0475964101189827,0.0419418962699305
"US_10Y","FCI_ENDO_AVG",15,-0.0100587487077586,-0.0483103048629759,0.0423297124418442
"US_10Y","FCI_ENDO_AVG",16,-0.00969572523178519,-0.0491164933903564,0.043732853905806
"US_10Y","FCI_ENDO_AVG",17,-0.00952856589664705,-0.0495285738401186,0.0444667456964364
"US_10Y","FCI_ENDO_AVG",18,-0.0095400632822644,-0.0499892882916235,0.0431587882459288
"US_10Y","FCI_ENDO_AVG",19,-0.00970930390541976,-0.0508727562358926,0.0423149905684071
"US_10Y","FCI_ENDO_AVG",20,-0.010012981048551,-0.051529166191724,0.0412232661999743
"US_10Y","FCI_ENDO_AVG",21,-0.0104265046708803,-0.0527850410682259,0.041562834094753
"US_10Y","FCI_ENDO_AVG",22,-0.0109249257770342,-0.0542698617096364,0.0405980273998668
"US_10Y","FCI_ENDO_AVG",23,-0.0114836927647225,-0.0546341524972954,0.0394697481348411
"US_10Y","FCI_ENDO_AVG",24,-0.0120792567877873,-0.0554011990258537,0.0392687245319742
"US_10Y","Cred_Real_Total",0,0.329760174020532,0.00826604635160995,0.563067720215574
"US_10Y","Cred_Real_Total",1,0.400084504034789,0.055172594720085,0.686474533768198
"US_10Y","Cred_Real_Total",2,0.377766544675217,-0.00692568493973215,0.677523695744955
"US_10Y","Cred_Real_Total",3,0.36461344789217,-0.0491207595787208,0.664855679891855
"US_10Y","Cred_Real_Total",4,0.352844712995057,-0.0973864069994859,0.653861860525248
"US_10Y","Cred_Real_Total",5,0.336744480522381,-0.137602349838326,0.638002650643567
"US_10Y","Cred_Real_Total",6,0.315006144572149,-0.17447761098093,0.627043126676425
"US_10Y","Cred_Real_Total",7,0.288737214330266,-0.227711290771376,0.629568885118936
"US_10Y","Cred_Real_Total",8,0.259546728999821,-0.278224036004148,0.607445110979369
"US_10Y","Cred_Real_Total",9,0.22918135282756,-0.316956219198568,0.59201186386845
"US_10Y","Cred_Real_Total",10,0.199154152467589,-0.32792583064121,0.568720142575019
"US_10Y","Cred_Real_Total",11,0.170668306074834,-0.364577882554141,0.551885837638268
"US_10Y","Cred_Real_Total",12,0.144606883029028,-0.387622457194976,0.543863897784952
"US_10Y","Cred_Real_Total",13,0.121571301719819,-0.411881950962992,0.532221656946244
"US_10Y","Cred_Real_Total",14,0.101926049931576,-0.430285991289941,0.527454178272659
"US_10Y","Cred_Real_Total",15,0.0858437253045297,-0.428871645339436,0.527165831048186
"US_10Y","Cred_Real_Total",16,0.0733449718788429,-0.429728647433719,0.523073621838852
"US_10Y","Cred_Real_Total",17,0.0643328837688353,-0.448837535927547,0.521681008413972
"US_10Y","Cred_Real_Total",18,0.0586219099628082,-0.441034469324488,0.522052603409756
"US_10Y","Cred_Real_Total",19,0.0559619416881365,-0.442130838073158,0.528880437273871
"US_10Y","Cred_Real_Total",20,0.0560582564179505,-0.433409806739202,0.525667858372248
"US_10Y","Cred_Real_Total",21,0.0585879597799313,-0.418395425609266,0.521161506788147
"US_10Y","Cred_Real_Total",22,0.0632134632306432,-0.398251997945241,0.531204551719697
"US_10Y","Cred_Real_Total",23,0.0695934454468969,-0.403375733875119,0.534880542747908
"US_10Y","Cred_Real_Total",24,0.0773916657638265,-0.385169492788822,0.541273731928048
"US_10Y","IMAEP_yoy",0,0.195220653552649,-0.191902444578792,0.54404945770917
"US_10Y","IMAEP_yoy",1,0.358526965769868,-0.0746410027504018,0.705866635246429
"US_10Y","IMAEP_yoy",2,0.386972026422021,-0.00793980658941277,0.632989698792421
"US_10Y","IMAEP_yoy",3,0.39922912924531,0.0204054070259625,0.62374168709638
"US_10Y","IMAEP_yoy",4,0.36383160434133,-0.0390526309306349,0.5678215363083
"US_10Y","IMAEP_yoy",5,0.3097231976958,-0.10466218279042,0.481823180596432
"US_10Y","IMAEP_yoy",6,0.253185151517559,-0.147534049834527,0.397713332404346
"US_10Y","IMAEP_yoy",7,0.20173558220331,-0.188840237118078,0.338925786268746
"US_10Y","IMAEP_yoy",8,0.158420915275601,-0.215550663139577,0.272991861497329
"US_10Y","IMAEP_yoy",9,0.123966026782298,-0.218830561634546,0.235757688090292
"US_10Y","IMAEP_yoy",10,0.097844342684031,-0.213567244422576,0.211413515215833
"US_10Y","IMAEP_yoy",11,0.0789640249598065,-0.205589582805995,0.196441999017886
"US_10Y","IMAEP_yoy",12,0.0660698148632834,-0.204601079203451,0.184878811570976
"US_10Y","IMAEP_yoy",13,0.0579428963496775,-0.196486267757337,0.180464093193606
"US_10Y","IMAEP_yoy",14,0.0534868638823324,-0.184802545955906,0.174920126314269
"US_10Y","IMAEP_yoy",15,0.0517557750156215,-0.174636388350251,0.17807653258509
"US_10Y","IMAEP_yoy",16,0.051955089710071,-0.153758040381666,0.17642307290169
"US_10Y","IMAEP_yoy",17,0.0534307499561623,-0.145289371446049,0.175587967360413
"US_10Y","IMAEP_yoy",18,0.0556539583075056,-0.133673233684568,0.174303146220173
"US_10Y","IMAEP_yoy",19,0.0582051730295099,-0.122228584090745,0.17121803602181
"US_10Y","IMAEP_yoy",20,0.060758859505103,-0.112662293672536,0.168432573551976
"US_10Y","IMAEP_yoy",21,0.0630695735243609,-0.105783509790196,0.166367546250338
"US_10Y","IMAEP_yoy",22,0.0649595169859047,-0.104148694467414,0.162696761083486
"US_10Y","IMAEP_yoy",23,0.0663075209930259,-0.099435940898722,0.159661423879395
"US_10Y","IMAEP_yoy",24,0.0670393438659071,-0.0926179470165887,0.155304113686473
"US_10Y","IPC_yoy",0,0.014890400933911,-0.0868482837101303,0.126156157318767
"US_10Y","IPC_yoy",1,0.173467435738643,-0.00709514080486575,0.315978327352588
"US_10Y","IPC_yoy",2,0.267216867428929,0.0515550821064282,0.422066911215439
"US_10Y","IPC_yoy",3,0.313325680540192,0.0888866112600155,0.468865711264529
"US_10Y","IPC_yoy",4,0.334660830250778,0.094883775456042,0.490446301531895
"US_10Y","IPC_yoy",5,0.339707650736213,0.081030496144483,0.483693322796014
"US_10Y","IPC_yoy",6,0.333304621863008,0.061930573477389,0.469062693720058
"US_10Y","IPC_yoy",7,0.319315636525161,0.0465451008092414,0.438956209422717
"US_10Y","IPC_yoy",8,0.300666244922491,0.0183067175732269,0.400491421570996
"US_10Y","IPC_yoy",9,0.279364174556131,-0.013738328955818,0.376886411810698
"US_10Y","IPC_yoy",10,0.256796529595897,-0.0278091903633952,0.341634724756909
"US_10Y","IPC_yoy",11,0.233936657557742,-0.0548611006925194,0.313108614843218
"US_10Y","IPC_yoy",12,0.211478842988611,-0.0683835056478671,0.285723331902334
"US_10Y","IPC_yoy",13,0.18991796465398,-0.0765431226828045,0.257409629492207
"US_10Y","IPC_yoy",14,0.169601322389077,-0.0896896690271278,0.233378988745203
"US_10Y","IPC_yoy",15,0.15076319597624,-0.0967959292555618,0.218846847355752
"US_10Y","IPC_yoy",16,0.133549501869515,-0.0976136715142063,0.202557644005831
"US_10Y","IPC_yoy",17,0.118036266305968,-0.103565918310788,0.182736566200253
"US_10Y","IPC_yoy",18,0.104244152698438,-0.110688355938218,0.168341209332386
"US_10Y","IPC_yoy",19,0.0921502437361875,-0.110054338043704,0.159421463809479
"US_10Y","IPC_yoy",20,0.081697795138377,-0.106682180669362,0.151344221269002
"US_10Y","IPC_yoy",21,0.0728043994397233,-0.10136866436991,0.147403888406873
"US_10Y","IPC_yoy",22,0.0653688540097018,-0.0972444694196514,0.143022623750214
"US_10Y","IPC_yoy",23,0.0592769422909692,-0.0949803772201324,0.137879288299807
"US_10Y","IPC_yoy",24,0.0544062863494089,-0.0922765760211906,0.132398820692525
"FFER","FCI_ENDO_AVG",0,0.00639959074690599,-0.0066390042187531,0.0188516144673798
"FFER","FCI_ENDO_AVG",1,0.0152001445415532,-0.0025345012317123,0.0311275823332201
"FFER","FCI_ENDO_AVG",2,0.0200220214274512,-0.00261356678450103,0.0402605281420011
"FFER","FCI_ENDO_AVG",3,0.0221151394029472,-0.00465045275251298,0.0442639185981117
"FFER","FCI_ENDO_AVG",4,0.0222669118894897,-0.00768176108750014,0.04578533864866
"FFER","FCI_ENDO_AVG",5,0.0211451789534838,-0.0114189064617531,0.0453484149055215
"FFER","FCI_ENDO_AVG",6,0.019123831184236,-0.0173117137289077,0.0434205744026757
"FFER","FCI_ENDO_AVG",7,0.0165178456292725,-0.0217524357484105,0.0413371729882421
"FFER","FCI_ENDO_AVG",8,0.0135900622854611,-0.0270179622560258,0.0393773991770806
"FFER","FCI_ENDO_AVG",9,0.0105543633121343,-0.0311076843063423,0.0370874121928507
"FFER","FCI_ENDO_AVG",10,0.00758358140117665,-0.0361087441842431,0.0361958351553104
"FFER","FCI_ENDO_AVG",11,0.00481404850128779,-0.0389712169256149,0.0356812672557631
"FFER","FCI_ENDO_AVG",12,0.00235009948089168,-0.0419353435683923,0.0343220534182341
"FFER","FCI_ENDO_AVG",13,0.000267592894577384,-0.0435314862658114,0.0333526811226429
"FFER","FCI_ENDO_AVG",14,-0.00138265898074077,-0.0457942016364329,0.0316326361155243
"FFER","FCI_ENDO_AVG",15,-0.00257166227698142,-0.0472967975978338,0.0321540885086401
"FFER","FCI_ENDO_AVG",16,-0.00328913145944483,-0.0478512504510005,0.032539765477811
"FFER","FCI_ENDO_AVG",17,-0.00354053305414831,-0.0477335018129729,0.0335128267914887
"FFER","FCI_ENDO_AVG",18,-0.00334429581114245,-0.0472359361667266,0.0341363727891756
"FFER","FCI_ENDO_AVG",19,-0.00272921208586647,-0.0477838485892382,0.0361828326113737
"FFER","FCI_ENDO_AVG",20,-0.00173204841608401,-0.047423507643657,0.0368547033736258
"FFER","FCI_ENDO_AVG",21,-0.000395379287815453,-0.0456427833203262,0.0389773254815345
"FFER","FCI_ENDO_AVG",22,0.00123434813674637,-0.0444197739297466,0.0397331844194393
"FFER","FCI_ENDO_AVG",23,0.00310851604975433,-0.0430925354931323,0.0425701631507354
"FFER","FCI_ENDO_AVG",24,0.0051778076002334,-0.0419743092642562,0.0450326032420475
"FFER","Cred_Real_Total",0,-0.0950823585463046,-0.300535052231719,0.130654353961526
"FFER","Cred_Real_Total",1,-0.0233949198157631,-0.271430249736707,0.247457262444579
"FFER","Cred_Real_Total",2,0.00414805120571703,-0.301787803902845,0.328233616414419
"FFER","Cred_Real_Total",3,0.0376527573500367,-0.298144210727466,0.419942857499226
"FFER","Cred_Real_Total",4,0.0832384559291627,-0.264622469806452,0.467914924720725
"FFER","Cred_Real_Total",5,0.137311964948739,-0.244596688912644,0.533043176809053
"FFER","Cred_Real_Total",6,0.197147967164658,-0.196627824156192,0.586454520290581
"FFER","Cred_Real_Total",7,0.259667230254704,-0.16239302172853,0.65942311925823
"FFER","Cred_Real_Total",8,0.322562852302446,-0.127971348252173,0.727788998584399
"FFER","Cred_Real_Total",9,0.383851345882519,-0.0900802233931327,0.776503842612537
"FFER","Cred_Real_Total",10,0.441915582801944,-0.0498243868884261,0.822636006682418
"FFER","Cred_Real_Total",11,0.495430015089325,-0.00343051712623607,0.873839665577112
"FFER","Cred_Real_Total",12,0.543349020309878,0.0109271017114936,0.928687448833311
"FFER","Cred_Real_Total",13,0.584882812641295,0.0437282788760372,0.958199851012893
"FFER","Cred_Real_Total",14,0.619479716812965,0.0705875687093712,0.985674326803065
"FFER","Cred_Real_Total",15,0.646805573487183,0.0771954560235396,1.01116676324547
"FFER","Cred_Real_Total",16,0.666722270699236,0.0800215835701868,1.00577706200786
"FFER","Cred_Real_Total",17,0.679264792365841,0.0684518747356011,1.02006265595482
"FFER","Cred_Real_Total",18,0.684617607275077,0.0476086174098327,1.0073709058332
"FFER","Cred_Real_Total",19,0.683090942231327,0.0273235173909231,0.991988306744029
"FFER","Cred_Real_Total",20,0.675097572742082,0.00250715463338767,0.968324336227453
"FFER","Cred_Real_Total",21,0.661130634180137,-0.0265765435315173,0.938167767246748
"FFER","Cred_Real_Total",22,0.641742859778237,-0.0374668077867012,0.902386837138193
"FFER","Cred_Real_Total",23,0.617527536433807,-0.0737080399400627,0.881972931323573
"FFER","Cred_Real_Total",24,0.589101369314297,-0.0958063010034989,0.858268406490089
"FFER","IMAEP_yoy",0,0.00184715551236809,-0.313709355537156,0.329040380245949
"FFER","IMAEP_yoy",1,-0.0430566239954348,-0.381287001471656,0.288025127041671
"FFER","IMAEP_yoy",2,-0.0749884581191383,-0.408830564411932,0.236084404373566
"FFER","IMAEP_yoy",3,-0.0775411509034045,-0.377823910016799,0.215451712452571
"FFER","IMAEP_yoy",4,-0.0624656685291322,-0.322913829055662,0.217061185430383
"FFER","IMAEP_yoy",5,-0.0347765928929793,-0.293158049004241,0.229637516145068
"FFER","IMAEP_yoy",6,-0.00346845713838604,-0.251107600402553,0.258797005905096
"FFER","IMAEP_yoy",7,0.0266202924003747,-0.21905584680034,0.281782664388816
"FFER","IMAEP_yoy",8,0.0526563730165351,-0.193070113408452,0.297736123695961
"FFER","IMAEP_yoy",9,0.0732419421017523,-0.157744838704553,0.317152151340426
"FFER","IMAEP_yoy",10,0.0878727662462869,-0.12799208217885,0.312784778722443
"FFER","IMAEP_yoy",11,0.096630406750994,-0.109529011397703,0.309281484204263
"FFER","IMAEP_yoy",12,0.0999526996096361,-0.108011690656585,0.291350290896329
"FFER","IMAEP_yoy",13,0.0984827090600704,-0.105897145755124,0.282171736358346
"FFER","IMAEP_yoy",14,0.0929664205314291,-0.109079340015613,0.267507429274534
"FFER","IMAEP_yoy",15,0.0841842662161646,-0.106286575957723,0.245246565483944
"FFER","IMAEP_yoy",16,0.0729048714773388,-0.114739010426811,0.219860090918189
"FFER","IMAEP_yoy",17,0.0598543461633917,-0.124522685991261,0.202251840832737
"FFER","IMAEP_yoy",18,0.0456965902750164,-0.129145487268432,0.184841779459782
"FFER","IMAEP_yoy",19,0.0310216097482942,-0.134616943487992,0.165824490936914
"FFER","IMAEP_yoy",20,0.0163397041703206,-0.140187780845395,0.144528620734817
"FFER","IMAEP_yoy",21,0.00207997349023847,-0.148877452305706,0.129823854819661
"FFER","IMAEP_yoy",22,-0.0114080258035983,-0.150683008809909,0.113146019849877
"FFER","IMAEP_yoy",23,-0.0238503723770481,-0.159481513727516,0.0960540905253173
"FFER","IMAEP_yoy",24,-0.0350433185615583,-0.166778956465957,0.0816039250922997
"FFER","IPC_yoy",0,0.0831516421643105,-0.0147416560910248,0.185533675361481
"FFER","IPC_yoy",1,0.0908732262368209,-0.0660067619817408,0.228864118770462
"FFER","IPC_yoy",2,0.0762127880582133,-0.118971202290427,0.24338519248712
"FFER","IPC_yoy",3,0.0486363600501661,-0.16693852282219,0.226433760885688
"FFER","IPC_yoy",4,0.0148154506124878,-0.210138096722373,0.198183403247846
"FFER","IPC_yoy",5,-0.0176218229793724,-0.238809883139331,0.168728705137583
"FFER","IPC_yoy",6,-0.0448801209420098,-0.264303797328661,0.13812999933843
"FFER","IPC_yoy",7,-0.0652495440565738,-0.281496168966522,0.119550376135511
"FFER","IPC_yoy",8,-0.0785264005572446,-0.279230087590319,0.119459751816807
"FFER","IPC_yoy",9,-0.0852024345130577,-0.278906109100761,0.118426329766228
"FFER","IPC_yoy",10,-0.0861340456655611,-0.269610498622539,0.12142909116146
"FFER","IPC_yoy",11,-0.0823216352606648,-0.248974108419254,0.125295773970389
"FFER","IPC_yoy",12,-0.074791644853377,-0.230154117645368,0.126931024581528
"FFER","IPC_yoy",13,-0.0645230687293475,-0.208272620278411,0.133369703029671
"FFER","IPC_yoy",14,-0.0524075380484825,-0.188019738644807,0.135530403017263
"FFER","IPC_yoy",15,-0.039228840680045,-0.170701060334299,0.144797201091277
"FFER","IPC_yoy",16,-0.0256553595814517,-0.152398830313537,0.153237487194676
"FFER","IPC_yoy",17,-0.0122404544458633,-0.133858650907701,0.157884143046839
"FFER","IPC_yoy",18,0.000572161344580526,-0.118895064693249,0.164516529839921
"FFER","IPC_yoy",19,0.0124400820312104,-0.103465181462583,0.164951688856093
"FFER","IPC_yoy",20,0.02311223325624,-0.0966816456665037,0.171039367599479
"FFER","IPC_yoy",21,0.0324181575731952,-0.0835126975101975,0.180310876948643
"FFER","IPC_yoy",22,0.0402571636985599,-0.075327406012871,0.181552554876676
"FFER","IPC_yoy",23,0.0465877444249059,-0.0696429548241125,0.179978789940779
"FFER","IPC_yoy",24,0.0514175304686693,-0.0664901946343088,0.176084033583927
"Selic_rate","FCI_ENDO_AVG",0,-0.00778377425005539,-0.017416517782751,0.00633388380300074
"Selic_rate","FCI_ENDO_AVG",1,0.00187657463185948,-0.013201800309685,0.0198726493842585
"Selic_rate","FCI_ENDO_AVG",2,0.00552937352399582,-0.0115680877708306,0.0250202652310207
"Selic_rate","FCI_ENDO_AVG",3,0.0107794805833347,-0.00771065743902147,0.0316625875400345
"Selic_rate","FCI_ENDO_AVG",4,0.0136499044355612,-0.00599364172109217,0.0361687104482916
"Selic_rate","FCI_ENDO_AVG",5,0.0155074295041158,-0.00516093553962712,0.0406401136168711
"Selic_rate","FCI_ENDO_AVG",6,0.0164681479709012,-0.00670244995753881,0.043105422495774
"Selic_rate","FCI_ENDO_AVG",7,0.016652682165853,-0.00715470652946227,0.0442565854279955
"Selic_rate","FCI_ENDO_AVG",8,0.0161459527056937,-0.00847988101744064,0.0445117848442162
"Selic_rate","FCI_ENDO_AVG",9,0.0150370487876434,-0.0102230657496288,0.0441574796302488
"Selic_rate","FCI_ENDO_AVG",10,0.0134170846971297,-0.0128458106693248,0.0432159083753669
"Selic_rate","FCI_ENDO_AVG",11,0.011373637575407,-0.0156409705330106,0.0423032806221986
"Selic_rate","FCI_ENDO_AVG",12,0.00899017228171432,-0.0179817715079252,0.0405373904821513
"Selic_rate","FCI_ENDO_AVG",13,0.00634461979126418,-0.0219857792799973,0.0379229147626531
"Selic_rate","FCI_ENDO_AVG",14,0.00350894384142325,-0.0259213192938181,0.0348658669961552
"Selic_rate","FCI_ENDO_AVG",15,0.000548788688953835,-0.0295202357710378,0.0316473064913807
"Selic_rate","FCI_ENDO_AVG",16,-0.00247660986165237,-0.0331579843520637,0.0288866574011107
"Selic_rate","FCI_ENDO_AVG",17,-0.00551441842878396,-0.0379166308844332,0.0262197941980225
"Selic_rate","FCI_ENDO_AVG",18,-0.00851810710544887,-0.0400846625369873,0.0236158610810267
"Selic_rate","FCI_ENDO_AVG",19,-0.0114472866792952,-0.0443748911888037,0.020316885791603
"Selic_rate","FCI_ENDO_AVG",20,-0.0142674882040013,-0.0478752620287663,0.0172085060049718
"Selic_rate","FCI_ENDO_AVG",21,-0.0169498937249207,-0.0512903137792997,0.0163072896958094
"Selic_rate","FCI_ENDO_AVG",22,-0.0194710248291661,-0.0538410762296746,0.01361510191417
"Selic_rate","FCI_ENDO_AVG",23,-0.0218123965235349,-0.0564414347426982,0.0114109414400471
"Selic_rate","FCI_ENDO_AVG",24,-0.0239601440612884,-0.0585895839620458,0.00898920901797809
"Selic_rate","Cred_Real_Total",0,-0.281560224451756,-0.437130617910292,-0.0658907644267964
"Selic_rate","Cred_Real_Total",1,-0.172647428471489,-0.419617343490068,0.082196123408341
"Selic_rate","Cred_Real_Total",2,-0.294976263894358,-0.590343293945215,-0.00269558263015994
"Selic_rate","Cred_Real_Total",3,-0.428791085784501,-0.750486809356087,-0.0947116503625154
"Selic_rate","Cred_Real_Total",4,-0.542620275213989,-0.908845727471404,-0.166174524054811
"Selic_rate","Cred_Real_Total",5,-0.63722256835556,-1.00704247379845,-0.227401531025333
"Selic_rate","Cred_Real_Total",6,-0.709810711044975,-1.08181238205939,-0.266696969833753
"Selic_rate","Cred_Real_Total",7,-0.762913245472971,-1.14245090445789,-0.295942144021826
"Selic_rate","Cred_Real_Total",8,-0.798563299665074,-1.18077779434354,-0.314665931984682
"Selic_rate","Cred_Real_Total",9,-0.819147670445822,-1.18969646972707,-0.323893090534736
"Selic_rate","Cred_Real_Total",10,-0.826788318564496,-1.18263466276813,-0.314695916531431
"Selic_rate","Cred_Real_Total",11,-0.823452066616886,-1.17381758824135,-0.313123706390412
"Selic_rate","Cred_Real_Total",12,-0.810888527820494,-1.15561993903697,-0.287338746794321
"Selic_rate","Cred_Real_Total",13,-0.790658377373728,-1.13362860420873,-0.27480875197986
"Selic_rate","Cred_Real_Total",14,-0.764145356946819,-1.0890316603121,-0.24386209980894
"Selic_rate","Cred_Real_Total",15,-0.732576902836767,-1.04183499493605,-0.198918201014823
"Selic_rate","Cred_Real_Total",16,-0.697040311604257,-1.00274527184276,-0.164032856986211
"Selic_rate","Cred_Real_Total",17,-0.658497339598592,-0.960037816628308,-0.134740118448085
"Selic_rate","Cred_Real_Total",18,-0.617796239299655,-0.893664210219726,-0.0922082038949509
"Selic_rate","Cred_Real_Total",19,-0.575682032412981,-0.845184627950161,-0.0695427986544948
"Selic_rate","Cred_Real_Total",20,-0.532805326556103,-0.790982161345092,-0.0226025501571383
"Selic_rate","Cred_Real_Total",21,-0.489730095046909,-0.735727753555999,0.0276076512651252
"Selic_rate","Cred_Real_Total",22,-0.446940699891801,-0.670339210326599,0.0720177594390705
"Selic_rate","Cred_Real_Total",23,-0.404848378190199,-0.610523517298574,0.11180256403487
"Selic_rate","Cred_Real_Total",24,-0.363797339276187,-0.568951823842333,0.154381988244979
"Selic_rate","IMAEP_yoy",0,-0.239209217918062,-0.45285619077418,-0.0382936019015206
"Selic_rate","IMAEP_yoy",1,0.00207339756597406,-0.317615614248087,0.362653112778656
"Selic_rate","IMAEP_yoy",2,-0.0791311156561055,-0.379120777745064,0.185223659257447
"Selic_rate","IMAEP_yoy",3,-0.0946344708210613,-0.353461758047942,0.106962632403788
"Selic_rate","IMAEP_yoy",4,-0.128969071967649,-0.390454677763021,0.0681032961040118
"Selic_rate","IMAEP_yoy",5,-0.138764286013071,-0.381719453392433,0.0470247179512756
"Selic_rate","IMAEP_yoy",6,-0.132759949815361,-0.343594852197608,0.0360253666985469
"Selic_rate","IMAEP_yoy",7,-0.117174393480957,-0.315227762333686,0.0487135436585563
"Selic_rate","IMAEP_yoy",8,-0.0973459907282006,-0.279912195688195,0.0620976988618598
"Selic_rate","IMAEP_yoy",9,-0.0762690640319532,-0.230616970985759,0.07699705035216
"Selic_rate","IMAEP_yoy",10,-0.0557149457586538,-0.190422629775487,0.0924282203101479
"Selic_rate","IMAEP_yoy",11,-0.0366552792218588,-0.162459302884965,0.105274278036428
"Selic_rate","IMAEP_yoy",12,-0.0195991176412678,-0.13910902130809,0.116348653477019
"Selic_rate","IMAEP_yoy",13,-0.00477838279540422,-0.113166470922943,0.132914697295365
"Selic_rate","IMAEP_yoy",14,0.00773791073349276,-0.0993735236592634,0.145741009930967
"Selic_rate","IMAEP_yoy",15,0.017979852644639,-0.0884837363181088,0.152852673090993
"Selic_rate","IMAEP_yoy",16,0.0260393202563334,-0.0752787159568468,0.153901257511099
"Selic_rate","IMAEP_yoy",17,0.0320477248231839,-0.0696508180646537,0.147230456130356
"Selic_rate","IMAEP_yoy",18,0.0361618042363098,-0.0641920978968345,0.148764941244681
"Selic_rate","IMAEP_yoy",19,0.0385539808783743,-0.0609670360358479,0.149459245059846
"Selic_rate","IMAEP_yoy",20,0.0394053701900736,-0.0592917005033287,0.156565999480969
"Selic_rate","IMAEP_yoy",21,0.0389004541250572,-0.0607784439120828,0.153039330009073
"Selic_rate","IMAEP_yoy",22,0.0372228845678691,-0.0547962374791448,0.144603710385387
"Selic_rate","IMAEP_yoy",23,0.0345521258305273,-0.0585558440155625,0.137618536435444
"Selic_rate","IMAEP_yoy",24,0.0310607671507995,-0.0601330985126378,0.127835791106477
"Selic_rate","IPC_yoy",0,0.0944594361858729,-0.0230785085373945,0.18893885448131
"Selic_rate","IPC_yoy",1,0.192741719362445,0.0212563302080134,0.330058060343532
"Selic_rate","IPC_yoy",2,0.188512007401395,-0.000830558206574178,0.341467176790352
"Selic_rate","IPC_yoy",3,0.160316771316776,-0.0238060063111329,0.318531354025765
"Selic_rate","IPC_yoy",4,0.126508034988706,-0.0478829966080054,0.286349481303494
"Selic_rate","IPC_yoy",5,0.0968973912648749,-0.0782122245524938,0.256647207504901
"Selic_rate","IPC_yoy",6,0.0710723199855603,-0.108373606375987,0.226153903606932
"Selic_rate","IPC_yoy",7,0.049325521412672,-0.128321369972545,0.192573475793798
"Selic_rate","IPC_yoy",8,0.0312315655528475,-0.139195277441262,0.164127075436734
"Selic_rate","IPC_yoy",9,0.016433393892873,-0.144395850913858,0.147832815957248
"Selic_rate","IPC_yoy",10,0.00456991517227568,-0.148949549217483,0.134536297112493
"Selic_rate","IPC_yoy",11,-0.00465659248292385,-0.155867994468188,0.12793619019204
"Selic_rate","IPC_yoy",12,-0.0115163067827295,-0.154099768408673,0.113907083382023
"Selic_rate","IPC_yoy",13,-0.0162592779863086,-0.148334585014238,0.0934220967933912
"Selic_rate","IPC_yoy",14,-0.0191240961751325,-0.144370897718106,0.0889250630889606
"Selic_rate","IPC_yoy",15,-0.0203396173271661,-0.146822393146804,0.086944497997366
"Selic_rate","IPC_yoy",16,-0.020125459642565,-0.138128310512523,0.0818043237152494
"Selic_rate","IPC_yoy",17,-0.0186912631148292,-0.131579173473911,0.079253996338461
"Selic_rate","IPC_yoy",18,-0.0162357184227717,-0.125868760585251,0.0777562493878127
"Selic_rate","IPC_yoy",19,-0.0129455394183492,-0.117790485821585,0.0760511477338095
"Selic_rate","IPC_yoy",20,-0.00899456588389023,-0.107175422355935,0.0760974904710258
"Selic_rate","IPC_yoy",21,-0.0045430459673719,-0.09874740151792,0.0757654584246106
"Selic_rate","IPC_yoy",22,0.000262870692919734,-0.0934286373870461,0.077612742182705
"Selic_rate","IPC_yoy",23,0.00529142316992097,-0.0819911861556323,0.0809938082241356
"Selic_rate","IPC_yoy",24,0.0104253152778416,-0.0749796732659724,0.0849176402205252
"d_ToT","FCI_ENDO_AVG",0,0.00112025400090692,-0.0140169085816156,0.0161930194843734
"d_ToT","FCI_ENDO_AVG",1,-0.0135748283132738,-0.0317661945795805,0.00680572346471397
"d_ToT","FCI_ENDO_AVG",2,-0.0161437210700696,-0.0372587962301406,0.00659183341600111
"d_ToT","FCI_ENDO_AVG",3,-0.0184139459662615,-0.0411116982822983,0.00690692863197358
"d_ToT","FCI_ENDO_AVG",4,-0.0206887876126692,-0.0453930411802486,0.00750462189428222
"d_ToT","FCI_ENDO_AVG",5,-0.0216290518507469,-0.0477806736289714,0.0101850761709102
"d_ToT","FCI_ENDO_AVG",6,-0.0216294197308061,-0.0467945106850633,0.0144077452939617
"d_ToT","FCI_ENDO_AVG",7,-0.0207365664833268,-0.0461844093219831,0.0169115528540584
"d_ToT","FCI_ENDO_AVG",8,-0.0191873618935444,-0.0462411934365167,0.0203915523331073
"d_ToT","FCI_ENDO_AVG",9,-0.0171407147480738,-0.0445986599406857,0.0231562426276257
"d_ToT","FCI_ENDO_AVG",10,-0.0147649902087013,-0.043286825908191,0.0252268693724249
"d_ToT","FCI_ENDO_AVG",11,-0.0122033805995732,-0.0416144746132044,0.0280186253842396
"d_ToT","FCI_ENDO_AVG",12,-0.0095821710717676,-0.0400417582116633,0.0302802121100279
"d_ToT","FCI_ENDO_AVG",13,-0.00700663487626727,-0.0365507487456091,0.0338415479745278
"d_ToT","FCI_ENDO_AVG",14,-0.00456267111112383,-0.0345968753891482,0.0367385921183399
"d_ToT","FCI_ENDO_AVG",15,-0.00231744831860794,-0.0332283222934174,0.0388058807806086
